"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006937","GO:0006937","regulation of muscle contraction","24/1188","181/18860",0.132596685082873,2.10502818237625,3.87311622755186,0.000440342189844063,0.0178538742427684,0.0154014421423928,"CHRM3/MYBPH/BIN1/REM1/RYR2/MYLK2/EDN1/TRPV4/DMD/DSC2/ACE2/JPH1/JPH2/NKX2-5/MYBPC3/TNNT2/KCNJ2/TBXA2R/EDN2/RGS2/TNNC1/NOS1/NPPA/ADORA2B",24
"GO:0006935","GO:0006935","chemotaxis","49/1188","474/18860",0.10337552742616,1.64113000610891,3.66535754544969,0.000444333851482374,0.0178802614521328,0.0154242047693051,"S100A8/LYN/S100A9/CXCL17/EFNA5/IL34/IL12A/ANGPT1/PTGDR2/DEFB124/GSTP1/CXCL1/EDN1/CYP7B1/SPI1/TRPV4/PLA2G7/S100A4/PTPRO/CCR1/CCL2/CXCL2/CXCR4/CCL8/FPR3/VCAM1/MET/CCL26/PPM1F/CMKLR1/CCN3/SUCNR1/FPR2/TREM1/S100A7/CNR2/CCR10/BIN2/NRG3/EDN2/EPHB1/IL6R/CXCL3/NCKAP1L/FES/RIPOR2/MAPK14/C5AR1/ENPP2",49
"GO:0030326","GO:0030326","embryonic limb morphogenesis","19/1188","129/18860",0.147286821705426,2.33824028397672,3.95433238314363,0.000456696144489296,0.0179866709573188,0.0155159977222092,"DLX5/EN1/HOXA10/DLX6/FGF9/OSR1/HOXA11/WDPCP/FBN2/RDH10/HOXA13/CHD7/PTCH1/PRICKLE1/HOXA9/HOXD13/GDF5/PRRX1/CYP26B1",19
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","19/1188","129/18860",0.147286821705426,2.33824028397672,3.95433238314363,0.000456696144489296,0.0179866709573188,0.0155159977222092,"DLX5/EN1/HOXA10/DLX6/FGF9/OSR1/HOXA11/WDPCP/FBN2/RDH10/HOXA13/CHD7/PTCH1/PRICKLE1/HOXA9/HOXD13/GDF5/PRRX1/CYP26B1",19
"GO:0016055","GO:0016055","Wnt signaling pathway","50/1188","487/18860",0.102669404517454,1.62992000774342,3.65161132251954,0.000457060398018565,0.0179866709573188,0.0155159977222092,"WNT6/DLX5/TMEM131L/FGF9/FOXD1/ROR1/FZD9/POU5F1/BARX1/SNAI2/HECW1/AMER1/EGFR/PLCG2/MIR1260B/SOX30/SIX3/EDN1/FERMT1/FOXL1/PTPRO/WNT10A/GRK5/NKX2-5/SFRP1/MDFIC/GRB10/CCNE1/DAB2/HMGA2/WIF1/MARK1/TCF7L1/SOX2/CDH2/PRICKLE1/EDA/EXT1/ATP6V1C2/MESP1/DISC1/ZEB2/TERT/SCEL/MAPK14/TLR2/TLE4/NPPA/BMP2/FOLR1",50
"GO:0048708","GO:0048708","astrocyte differentiation","15/1188","90/18860",0.166666666666667,2.64590347923681,4.05805735449499,0.000471278299608786,0.0184108135730381,0.0158818795396399,"SOX8/S100A8/S100A9/BIN1/ROR1/CDK6/MIR142/S100B/HMGA2/ID4/FPR2/ZEB2/C5AR1/GAP43/BMP2",15
"GO:0042330","GO:0042330","taxis","49/1188","476/18860",0.102941176470588,1.63423450188156,3.6337750064646,0.000488699349148857,0.01895303562786,0.0163496212461242,"S100A8/LYN/S100A9/CXCL17/EFNA5/IL34/IL12A/ANGPT1/PTGDR2/DEFB124/GSTP1/CXCL1/EDN1/CYP7B1/SPI1/TRPV4/PLA2G7/S100A4/PTPRO/CCR1/CCL2/CXCL2/CXCR4/CCL8/FPR3/VCAM1/MET/CCL26/PPM1F/CMKLR1/CCN3/SUCNR1/FPR2/TREM1/S100A7/CNR2/CCR10/BIN2/NRG3/EDN2/EPHB1/IL6R/CXCL3/NCKAP1L/FES/RIPOR2/MAPK14/C5AR1/ENPP2",49
"GO:0046456","GO:0046456","icosanoid biosynthetic process","12/1188","63/18860",0.19047619047619,3.02388969055636,4.17193507643853,0.000493610969538134,0.0190057979062453,0.0163951360272189,"PLA2G4A/GGTA1/FABP5/PTGDS/CASP1/EDN1/PTGIS/PLA2G5/PTGS2/GGTLC3/NLRC4/EDN2",12
"GO:0043583","GO:0043583","ear development","29/1188","238/18860",0.121848739495798,1.93440002263532,3.76125568187322,0.0005019916050668,0.0190603349118966,0.0164421817566632,"DLX5/DLX6/FGF9/OSR1/MYO3B/ROR1/SOBP/OTX1/WDPCP/RDH10/HOXA2/USH1C/KCNQ4/GABRB3/EDN1/HOXA13/CHD7/NKX3-2/MAF/SOX2/TMC1/DIAPH3/TMIE/PRRX1/FOXI1/AHI1/CHRNA10/LRIG3/BMP2",29
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis","13/1188","72/18860",0.180555555555556,2.86639543583988,4.11390572736434,0.000502150078956917,0.0190603349118966,0.0164421817566632,"FOXC1/POU4F1/RYR2/MEF2C/CHD7/NKX2-5/MYBPC3/TNNT2/MESP1/FOXC2/TNNC1/HEY1/EVA1A",13
"GO:0097623","GO:0097623","potassium ion export across plasma membrane","7/1188","24/18860",0.291666666666667,4.63033108866442,4.61404912332381,0.000517472014348122,0.019503593104163,0.0168245534094208,"KCNK5/WWP2/KCNT2/KCNIP1/KCNB1/KCNA5/NPPA",7
"GO:0048638","GO:0048638","regulation of developmental growth","37/1188","332/18860",0.11144578313253,1.7692487120198,3.66645406004697,0.00053981115258182,0.0202032817385867,0.0174281318750376,"FOXC1/MAP2/SPAAR/CPNE8/FGF9/NGF/DIO3/EFNA5/GATA6/PPARA/GHRHR/PLAC8/ITSN2/P2RX5/EDN1/AKAP6/HLX/MEF2C/CHD7/PTCH1/NKX2-5/MAP1B/SYT2/BCL11A/CPNE5/GH1/HMGA2/RASAL1/FOXC2/DISC1/YBX3/FOXS1/GDF5/RGS2/MAPK14/PLCB1/MT3",37
"GO:0009612","GO:0009612","response to mechanical stimulus","28/1188","228/18860",0.12280701754386,1.94961308996397,3.74032273803076,0.000548723993160271,0.0203942417457901,0.017592861359656,"PRKCA/CHI3L1/NRXN1/CASP1/RYR2/SCN1A/P2RX7/EDN1/TRPV4/SCX/PHF24/DMD/PTCH1/CD40/HTR2A/MAP1B/TMC1/CDH2/KCNJ2/KRT5/GDF5/DDR2/SCEL/MAPK14/KCNA5/GAP43/NPPA/CHRNA10",28
"GO:0019730","GO:0019730","antimicrobial humoral response","24/1188","184/18860",0.130434782608696,2.07070707070707,3.78409776928242,0.000560578604373009,0.0204274547161225,0.0176215121518593,"BPI/PI3/S100A9/GATA6/SLPI/PRSS3/CXCL1/KRT6A/RNASE6/CCL2/CXCL2/LGALS4/CCL8/SPON2/CCL26/LYZ/MMP7/S100A7/SPINK5/SLC11A1/IGHG1/CXCL3/ADM/IL36RN",24
"GO:0043367","GO:0043367","CD4-positive, alpha-beta T cell differentiation","17/1188","111/18860",0.153153153153153,2.4313707647041,3.92147342870526,0.00056561892695118,0.0204274547161225,0.0176215121518593,"TOX/IL12A/IL12RB2/HLX/RUNX3/CD80/CD86/CD83/SOCS1/JAK3/IL18/IL23R/IL6R/PLA2G2D/GPR65/NCKAP1L/NLRP3",17
"GO:0032615","GO:0032615","interleukin-12 production","12/1188","64/18860",0.1875,2.97664141414141,4.10685962190937,0.000573239653979012,0.0204274547161225,0.0176215121518593,"CLEC7A/DEFB124/PLCG2/IRF8/CD40/CMKLR1/JAK3/IL23R/IDO1/MAPK14/PLCB1/TLR2",12
"GO:0032655","GO:0032655","regulation of interleukin-12 production","12/1188","64/18860",0.1875,2.97664141414141,4.10685962190937,0.000573239653979012,0.0204274547161225,0.0176215121518593,"CLEC7A/DEFB124/PLCG2/IRF8/CD40/CMKLR1/JAK3/IL23R/IDO1/MAPK14/PLCB1/TLR2",12
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","12/1188","64/18860",0.1875,2.97664141414141,4.10685962190937,0.000573239653979012,0.0204274547161225,0.0176215121518593,"HLX/RUNX3/CD80/CD86/CD83/SOCS1/JAK3/IL18/IL23R/GPR65/NCKAP1L/NLRP3",12
"GO:0042063","GO:0042063","gliogenesis","39/1188","357/18860",0.109243697478992,1.73428967546615,3.63165976573991,0.000574499962159333,0.0204274547161225,0.0176215121518593,"SOX6/SOX8/S100A8/LYN/S100A9/BIN1/ROR1/DNER/IL34/ETV5/CDK6/NDRG1/GSTP1/SH3TC2/MIR142/S100B/RRAS2/CCL2/CXCR4/PLAG1/HMGA2/NFIB/TNFRSF21/SOX2/TSPO/CDH2/ID4/ADGRG6/FPR2/DISC1/ATP1B2/ZEB2/LGI4/PHGDH/CSPG4/TLR2/C5AR1/GAP43/BMP2",39
"GO:0014706","GO:0014706","striated muscle tissue development","45/1188","430/18860",0.104651162790698,1.66138125440451,3.59706379995196,0.000576335138664892,0.0204274547161225,0.0176215121518593,"FOXC1/SOX6/KLF5/SOX8/FOXN2/FGF9/DIPK2A/DNER/GATA6/ELN/PPARA/POU4F1/RYR2/MYLK2/EDN1/S100B/NEB/AKAP6/HLX/MEF2C/SCX/HDAC9/DMD/ADAMTS9/COL19A1/CHD7/ACTC1/JPH2/NKX2-5/MYBPC3/TNNT2/PRICKLE1/MESP1/FOXC2/PAX5/EPHB1/YBX3/CYP26B1/RGS2/TNNC1/FES/HEY1/MAPK14/NPPA/BMP2",45
"GO:0010001","GO:0010001","glial cell differentiation","31/1188","263/18860",0.11787072243346,1.87124732752109,3.68911833999027,0.000580861001330066,0.0204524215731481,0.017643049527934,"SOX6/SOX8/S100A8/LYN/S100A9/BIN1/ROR1/DNER/IL34/CDK6/NDRG1/GSTP1/SH3TC2/MIR142/S100B/CXCR4/HMGA2/NFIB/TNFRSF21/SOX2/CDH2/ID4/ADGRG6/FPR2/ZEB2/LGI4/PHGDH/TLR2/C5AR1/GAP43/BMP2",31
"GO:0002430","GO:0002430","complement receptor mediated signaling pathway","6/1188","18/18860",0.333333333333333,5.29180695847362,4.72321409181952,0.000593253474835894,0.020695608970871,0.0178528323786956,"RGCC/FPR3/CR1/CMKLR1/FPR2/C5AR1",6
"GO:0033273","GO:0033273","response to vitamin","15/1188","92/18860",0.16304347826087,2.58838383838384,3.95972545054065,0.00059933349125805,0.020695608970871,0.0178528323786956,"EPO/SNAI2/GSTP1/KYNU/BCHE/CD40/MAP1B/SFRP1/SOD2/TSPO/CYP24A1/GPRIN3/CYP26B1/FES/FOLR1",15
"GO:0033002","GO:0033002","muscle cell proliferation","30/1188","252/18860",0.119047619047619,1.88993105659772,3.68749537080623,0.000599368346503177,0.020695608970871,0.0178528323786956,"FOXC1/FGF9/PRKCA/DIPK2A/IL12A/GATA6/ANGPT1/ELN/GSTP1/HPGD/EDN1/RGCC/MEF2C/MIR140/ACE2/NKX2-5/SOD2/CCN3/SKP2/NDC80/IL18/APOD/FOXC2/EPHB1/IL6R/DDR2/TERT/FES/MAPK14/BMP2",30
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","24/1188","185/18860",0.12972972972973,2.05951405951406,3.75480149559551,0.000606576901326654,0.0208102536916683,0.0179517293469548,"TMEM131L/FGF9/BARX1/SNAI2/HECW1/AMER1/SOX30/SIX3/FERMT1/PTPRO/NKX2-5/SFRP1/GRB10/DAB2/HMGA2/WIF1/SOX2/CDH2/PRICKLE1/MESP1/MAPK14/TLE4/NPPA/BMP2",24
"GO:0060485","GO:0060485","mesenchyme development","38/1188","347/18860",0.109510086455331,1.73851871258211,3.60008321851785,0.00064098836798022,0.0218507627097461,0.0188493126514331,"FOXC1/SOX8/NCAM1/FGF9/OSR1/FOXD1/HAS2/GCNT2/SNAI2/RDH10/GLIPR2/AMER1/KBTBD8/EDN1/MIR142/RGCC/MEF2C/SCX/S100A4/WNT10A/ACTC1/NKX2-5/SFRP1/HOXA5/ACTG2/DAB2/HMGA2/NRTN/MARK1/CDH2/PRICKLE1/EXT1/MESP1/FOXC2/ZEB2/HEY1/BMP2/FOLR1",38
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","8/1188","32/18860",0.25,3.96885521885522,4.35799384475591,0.000653285993935969,0.0221290293642108,0.0190893562252043,"LYN/CXCL17/DEFB124/PLA2G7/CCR1/CCN3/FPR2/S100A7",8
"GO:0098661","GO:0098661","inorganic anion transmembrane transport","19/1188","133/18860",0.142857142857143,2.26791726791727,3.80458534741258,0.000671891744915652,0.0226161296779155,0.0195095477868259,"OCA2/SLC26A9/CLCN5/SLC6A2/SLC26A2/GABRP/SLC4A11/GABRE/GABRB1/CLCN4/GABRB3/FXYD1/ANO4/GLRA2/SLC26A7/SLC12A3/GABRA3/SLC26A4/GABRG1",19
"GO:0002697","GO:0002697","regulation of immune effector process","44/1188","421/18860",0.104513064133017,1.65918888009149,3.54655694545047,0.000678093403256417,0.0226822243389271,0.0195665635965963,"PRG2/LYN/S100A9/CLEC7A/IL12A/ANGPT1/RAET1L/PLCG2/IL13RA2/P2RX7/FCER2/NCF1/SPI1/HLX/CLEC4G/CLNK/CD80/CD86/PLA2G5/PVR/CD37/IL4I1/FCN3/CD40/HTR2A/SPON2/IL20RB/CR1/JAK3/IL18/SHLD1/SPINK5/A2M/CD1D/BTK/SERPINB9/IL23R/GPR65/NCKAP1L/FES/FCN1/CALHM6/NLRP3/ADORA2B",44
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","16/1188","103/18860",0.155339805825243,2.46608479618188,3.8683050282843,0.000693153153674992,0.0229981541407135,0.019839096857283,"IL1RL2/CLEC7A/DEFB124/POU2F2/PLCG2/RAB7B/P2RX7/IL1RAP/TLR1/TRPV4/SPON2/SIGLEC16/BTK/IL6R/TLR2/ADORA2B",16
"GO:0050900","GO:0050900","leukocyte migration","42/1188","397/18860",0.105793450881612,1.67951555860876,3.54787428543215,0.000696132468384827,0.0229981541407135,0.019839096857283,"S100A8/LYN/S100A9/CXCL17/IL34/FUT4/IL12A/CHST2/ADD2/DEFB124/SIRPA/EDN1/CYP7B1/SPI1/FAM3D/TRPV4/PLA2G7/PTPRO/CCR1/CCL2/CXCR4/LRP12/CCL8/MCOLN2/VCAM1/CCL26/CMKLR1/CCN3/FPR2/TREM1/S100A7/CNR2/EXT1/HOXA7/APOD/EDN2/IL6R/CXCL3/NCKAP1L/RIPOR2/PLCB1/C5AR1",42
"GO:0048738","GO:0048738","cardiac muscle tissue development","30/1188","255/18860",0.117647058823529,1.86769657357893,3.61699438584661,0.000728839542312825,0.0239309768739769,0.0206437858093901,"FOXC1/SOX6/FGF9/DIPK2A/GATA6/PPARA/POU4F1/RYR2/MYLK2/EDN1/NEB/AKAP6/MEF2C/ADAMTS9/CHD7/ACTC1/JPH2/NKX2-5/MYBPC3/TNNT2/PRICKLE1/MESP1/FOXC2/RGS2/TNNC1/FES/HEY1/MAPK14/NPPA/BMP2",30
"GO:0050864","GO:0050864","regulation of B cell activation","19/1188","134/18860",0.141791044776119,2.25099251218654,3.7679861608543,0.000737671759574173,0.0240732881539084,0.0207665490211317,"LYN/CDKN2A/THEMIS2/SPI1/MEF2C/IL4I1/SH3KBP1/CD40/SFRP1/CD19/CR1/TNFRSF21/SHLD1/IKZF3/BTK/CD38/CTLA4/NCKAP1L/TNFSF13B",19
"GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation","11/1188","57/18860",0.192982456140351,3.06367771280052,4.04566974695377,0.000747105196843684,0.0242333758394388,0.0209046468475687,"HLX/RUNX3/CD80/CD86/CD83/SOCS1/IL18/IL23R/GPR65/NCKAP1L/NLRP3",11
"GO:0045664","GO:0045664","regulation of neuron differentiation","25/1188","199/18860",0.125628140703518,1.99439960746493,3.65632443737755,0.000761329494447078,0.0245459967125347,0.0211743256984457,"SOX8/EPO/BIN1/NGF/DUOXA1/ETV5/BCL11B/UPF3B/HOXA2/SIX3/S100B/ALK/FUOM/MEF2C/DMD/NKX2-5/MAP1B/SFRP1/BCL11A/SOX2/TLX3/ID4/GDF5/HEY1/BMP2",25
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","48/1188","474/18860",0.10126582278481,1.60763755700465,3.47388031014611,0.000794483848144352,0.0254615422471172,0.021964110671044,"OPRK1/FGF9/PRKCA/LYN/EPO/NGF/CHI3L1/NRXN1/CXCL17/RASSF2/GCNT2/ERN2/IL34/CLEC7A/ALKAL2/ANGPT1/MARCO/DOK5/MID1/CAVIN3/RB1CC1/GLIPR2/EGFR/PLCG2/P2RX7/EDN1/SPI1/MEF2C/TRPV4/DSC2/CCR1/PLA2G5/CD40/HTR2A/GH1/SOX2/CDH2/FPR2/S100A7/GPR55/IL6R/DDR2/GPBAR1/CSPG4/PLCB1/MT3/C5AR1/BMP2",48
"GO:0097305","GO:0097305","response to alcohol","32/1188","280/18860",0.114285714285714,1.81433381433381,3.5594535409316,0.000813571273163881,0.0258177835642305,0.0222714182032718,"CLDN1/PTGFR/OPRK1/S100A8/PRKCA/MTCO2P12/EFNA5/PPARA/PTGDR2/GSTP1/HPGD/GRAMD1B/S100B/SPI1/ADCY2/GLRA2/PTCH1/ACTC1/VCAM1/SFRP1/NPAS4/GNRH1/SOD2/SOX2/TSPO/TBXA2R/SLC12A3/UCN3/RGS2/SGK1/CA3/IGFBP7",32
"GO:2000516","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","10/1188","49/18860",0.204081632653061,3.23988181131038,4.07044509059326,0.000815247649916845,0.0258177835642305,0.0222714182032718,"HLX/CD80/CD86/CD83/SOCS1/IL18/IL23R/GPR65/NCKAP1L/NLRP3",10
"GO:0046068","GO:0046068","cGMP metabolic process","6/1188","19/18860",0.315789473684211,5.01329080276449,4.53785019443721,0.000821145847340777,0.0258516033821638,0.0223005924856758,"NPR3/GUCY2C/GUCY1B1/NPR2/PDE9A/NPPA",6
"GO:0006182","GO:0006182","cGMP biosynthetic process","5/1188","13/18860",0.384615384615385,6.10593110593111,4.77474530790312,0.000826028885534502,0.0258532549437465,0.0223020171865456,"NPR3/GUCY2C/GUCY1B1/NPR2/NPPA",5
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis","34/1188","304/18860",0.111842105263158,1.77554049264576,3.5344658284968,0.000834764287533109,0.0259747585283558,0.0224068308758887,"LYN/RYR3/NGF/ATP2B3/CNGB1/FZD9/RYR2/RGN/PLCL2/PLCG2/P2RX7/UBASH3B/GPR12/EDN1/AKAP6/TRPV4/DMD/CCR1/CHD7/CCL8/JPH1/JPH2/CD40/HTR2A/PRKCB/CD19/GRIK2/CALB2/DISC1/EDN2/PLCB4/TRPM8/CTRC/PLCB1",34
"GO:0014033","GO:0014033","neural crest cell differentiation","15/1188","95/18860",0.157894736842105,2.50664540138224,3.81700973668212,0.000846378547977057,0.02614173706416,0.0225508730161683,"FOXC1/SOX8/SNAI2/RDH10/KBTBD8/EDN1/MEF2C/WNT10A/SFRP1/NRTN/CDH2/EXT1/FOXC2/ZEB2/FOLR1",15
"GO:0035107","GO:0035107","appendage morphogenesis","21/1188","157/18860",0.133757961783439,2.12346393875056,3.66503414696186,0.000870448622259766,0.02614173706416,0.0225508730161683,"DLX5/EN1/HOXA10/DLX6/FGF9/OSR1/HOXA11/WDPCP/FBN2/RDH10/HOXA13/CHD7/PTCH1/NPR2/PRICKLE1/EXT1/HOXA9/HOXD13/GDF5/PRRX1/CYP26B1",21
"GO:0035108","GO:0035108","limb morphogenesis","21/1188","157/18860",0.133757961783439,2.12346393875056,3.66503414696186,0.000870448622259766,0.02614173706416,0.0225508730161683,"DLX5/EN1/HOXA10/DLX6/FGF9/OSR1/HOXA11/WDPCP/FBN2/RDH10/HOXA13/CHD7/PTCH1/NPR2/PRICKLE1/EXT1/HOXA9/HOXD13/GDF5/PRRX1/CYP26B1",21
"GO:0032613","GO:0032613","interleukin-10 production","12/1188","67/18860",0.17910447761194,2.84335896276195,3.91898822434688,0.000879508229615212,0.02614173706416,0.0225508730161683,"PRG2/CLEC7A/PDCD1LG2/PLCG2/CD83/IL20RB/TNFRSF21/JAK3/TRIB2/BTK/IL23R/IDO1",12
"GO:0032653","GO:0032653","regulation of interleukin-10 production","12/1188","67/18860",0.17910447761194,2.84335896276195,3.91898822434688,0.000879508229615212,0.02614173706416,0.0225508730161683,"PRG2/CLEC7A/PDCD1LG2/PLCG2/CD83/IL20RB/TNFRSF21/JAK3/TRIB2/BTK/IL23R/IDO1",12
"GO:0035994","GO:0035994","response to muscle stretch","7/1188","26/18860",0.269230769230769,4.27415177415177,4.33150577206127,0.000880341989159322,0.02614173706416,0.0225508730161683,"RYR2/EDN1/DMD/CDH2/DDR2/MAPK14/NPPA",7
"GO:1901071","GO:1901071","glucosamine-containing compound metabolic process","7/1188","26/18860",0.269230769230769,4.27415177415177,4.33150577206127,0.000880341989159322,0.02614173706416,0.0225508730161683,"CHI3L1/MGAT3/CHI3L2/CHST2/RENBP/CHST3/CHST6",7
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","25/1188","201/18860",0.124378109452736,1.97455483525135,3.60151166770275,0.000881101806714935,0.02614173706416,0.0225508730161683,"PRKCA/EPO/NGF/CHI3L1/NRXN1/CXCL17/GCNT2/ALKAL2/ANGPT1/MARCO/CAVIN3/GLIPR2/EGFR/TRPV4/CCR1/PLA2G5/HTR2A/FPR2/S100A7/GPR55/DDR2/GPBAR1/MT3/C5AR1/BMP2",25
"GO:0042471","GO:0042471","ear morphogenesis","19/1188","136/18860",0.139705882352941,2.21788968112498,3.69575172193576,0.000885987586994327,0.02614173706416,0.0225508730161683,"DLX5/DLX6/FGF9/OSR1/MYO3B/SOBP/OTX1/WDPCP/HOXA2/USH1C/KCNQ4/EDN1/CHD7/NKX3-2/TMIE/PRRX1/FOXI1/CHRNA10/LRIG3",19
"GO:0006816","GO:0006816","calcium ion transport","45/1188","439/18860",0.10250569476082,1.62732104645544,3.44818228418922,0.000888975363542064,0.02614173706416,0.0225508730161683,"CNGA1/LYN/RYR3/EPO/BIN1/TRPM6/NGF/ATP2B3/REM1/CNGB1/RYR2/PLCL2/PLCG2/P2RX7/UBASH3B/P2RX5/EDN1/AKAP6/TRPV4/PRNP/DMD/CCR1/SPINK1/CCL2/CHD7/CCL8/CSN2/JPH1/JPH2/MCOLN2/HTR2A/PRKCB/CD19/TRPV3/TSPO/TMC1/PLCB4/GRM6/TRPM3/TRPM8/NOS1/PLCB1/NPPA/CHRNA10/NCS1",45
"GO:0006693","GO:0006693","prostaglandin metabolic process","10/1188","50/18860",0.2,3.17508417508418,3.99292701714347,0.000962397695123483,0.028146188329513,0.0242799901686028,"PLA2G4A/FABP5/PTGDS/GSTP1/HPGD/EDN1/PTGIS/AKR1B1/PTGS2/EDN2",10
"GO:0060415","GO:0060415","muscle tissue morphogenesis","13/1188","77/18860",0.168831168831169,2.68026586208404,3.83058925762013,0.000972095049539388,0.02827528644095,0.0243913551903876,"FOXC1/POU4F1/RYR2/MYLK2/ADARB1/CHD7/ACTC1/NKX2-5/MYBPC3/TNNT2/FOXC2/TNNC1/BMP2",13
"GO:0050920","GO:0050920","regulation of chemotaxis","26/1188","214/18860",0.121495327102804,1.92878945215394,3.54287655616658,0.000997193385094229,0.0288485351190503,0.0248858616615834,"LYN/CXCL17/IL34/IL12A/DEFB124/GSTP1/EDN1/SPI1/TRPV4/PLA2G7/PTPRO/CCR1/CCL2/MET/CCL26/PPM1F/CMKLR1/CCN3/SUCNR1/FPR2/S100A7/EDN2/IL6R/NCKAP1L/RIPOR2/C5AR1",26
"GO:0097530","GO:0097530","granulocyte migration","20/1188","148/18860",0.135135135135135,2.14532714532715,3.62681168653948,0.00100434573539025,0.0288802172267811,0.0249131918725242,"S100A8/S100A9/CXCL17/IL34/FUT4/EDN1/FAM3D/TRPV4/CCL2/CCL8/MCOLN2/CCL26/CMKLR1/TREM1/S100A7/EDN2/CXCL3/NCKAP1L/RIPOR2/C5AR1",20
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","28/1188","237/18860",0.118143459915612,1.87557714983875,3.5169684281323,0.00100908083359642,0.0288802172267811,0.0249131918725242,"SOD3/DUOXA2/LCN2/DUOXA1/CLEC7A/PPARA/CRYAB/NCF4/GSTP1/PLCG2/SIRPA/P2RX7/DUOX2/EDN1/NCF1/NCF1C/PID1/ACE2/NCF1B/DUOX1/SOD2/TSPO/FPR2/CRP/CA3/MAPK14/MT3/HP",28
"GO:0006970","GO:0006970","response to osmotic stress","14/1188","87/18860",0.160919540229885,2.55466542822865,3.76837771158554,0.00102870644890817,0.0292853027370029,0.025262634294016,"EPO/CASP1/SLC4A11/PAPPA2/LRRC8C/TRPV4/AKR1B1/TRPV3/PTGS2/TSPO/SCN2A/YBX3/RCSD1/NLRP3",14
"GO:0006942","GO:0006942","regulation of striated muscle contraction","16/1188","107/18860",0.149532710280374,2.37389471034331,3.69517203594616,0.00105712918729957,0.0299352138117847,0.0258232727123137,"MYBPH/BIN1/REM1/RYR2/TRPV4/DMD/DSC2/ACE2/JPH1/JPH2/NKX2-5/MYBPC3/KCNJ2/RGS2/NOS1/NPPA",16
"GO:1902307","GO:1902307","positive regulation of sodium ion transmembrane transport","6/1188","20/18860",0.3,4.76262626262626,4.36506113126124,0.00111102535296002,0.0311537042915478,0.0268743897063033,"FXYD7/FXYD1/FXYD5/ATP1B3/ATP1B2/NOS1",6
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","27/1188","227/18860",0.118942731277533,1.88826591910292,3.49091468554825,0.00111180073237773,0.0311537042915478,0.0268743897063033,"TMEM131L/TOX/CDKN2A/IL1RL2/SPI1/HLX/RUNX3/CLEC4G/CD80/CD86/IL4I1/CD83/SFRP1/SOCS1/CR1/JAK3/IL18/VNN1/SPINK5/IKZF3/BTK/IL23R/GPR65/CTLA4/CYP26B1/NCKAP1L/NLRP3",27
"GO:0045624","GO:0045624","positive regulation of T-helper cell differentiation","7/1188","27/18860",0.259259259259259,4.1158498565906,4.20071628273615,0.00112451060801657,0.0313457331984619,0.0270400412651353,"HLX/CD80/CD86/IL18/IL23R/GPR65/NLRP3",7
"GO:0072001","GO:0072001","renal system development","36/1188","334/18860",0.107784431137725,1.7111232081292,3.39978892755867,0.00116699565982266,0.0323614547739424,0.0279162419633608,"FOXC1/WNT6/KIRREL3/SOX8/SERPINB7/OSR1/FOXD1/ANKS6/HAS2/HOXA11/ODC1/WDPCP/ANGPT1/DDC/CRLF1/DCHS2/RDH10/AMER1/HPGD/EDN1/SLC22A1/MEF2C/PTPRO/SIM1/PTCH1/SFRP1/AKR1B1/PRKX/PRICKLE1/EXT1/FOXC2/IL6R/CYP26B1/C1GALT1/AHI1/BMP2",36
"GO:0001822","GO:0001822","kidney development","35/1188","323/18860",0.108359133126935,1.72024684408585,3.38522546655154,0.00123622650804324,0.0341045580981826,0.0294199102782293,"FOXC1/WNT6/KIRREL3/SOX8/SERPINB7/OSR1/FOXD1/ANKS6/HAS2/HOXA11/ODC1/WDPCP/ANGPT1/DDC/CRLF1/DCHS2/RDH10/AMER1/HPGD/EDN1/SLC22A1/MEF2C/PTPRO/SIM1/PTCH1/SFRP1/AKR1B1/PRKX/EXT1/FOXC2/IL6R/CYP26B1/C1GALT1/AHI1/BMP2",35
"GO:0009620","GO:0009620","response to fungus","13/1188","79/18860",0.164556962025316,2.61241103013255,3.72352821323756,0.00124279009750343,0.0341098082145557,0.0294244392315792,"PTX3/S100A8/S100A9/CLEC7A/COTL1/PLCG2/NCF1/SPI1/PLA2G5/SPON2/ZBP1/BTK/IL36RN",13
